score,author,date,content,hatescore,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49,vector_50,vector_51,vector_52,vector_53,vector_54,vector_55,vector_56,vector_57,vector_58,vector_59,vector_60,vector_61,vector_62,vector_63,vector_64,vector_65,vector_66,vector_67,vector_68,vector_69,vector_70,vector_71,vector_72,vector_73,vector_74,vector_75,vector_76,vector_77,vector_78,vector_79,vector_80,vector_81,vector_82,vector_83,vector_84,vector_85,vector_86,vector_87,vector_88,vector_89,vector_90,vector_91,vector_92,vector_93,vector_94,vector_95,vector_96,vector_97,vector_98,vector_99
10,Higgidan,"Jul 22, 2022","This was an inspirational piece of film by all involved and especially you know who.

My laugh out loud moment was when they seemed to improvise. I had the freedom to watch in one of Londons oldest cinemas, as they are called now. It is community ran currently. The local newspaper was nice and interesting. I found it on Google. I could not justify the exhorbirant price of the IMAX. The staff were very nice and I learned a lot from the guys at the desk. Definitely a ten because I felt the whole thing, and feel a lot better, now.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287055847605038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37429566841647993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36715309863573947,0.0,0.2310658695477374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714749683375319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28007454216264993,0.0,0.0,0.0,0.0,0.0,0.0
10,Jetsgame27,"Jul 21, 2022","Definitivamente una de las mejores películas de acción de este año y seguramente de los anteriores, hace mucho tiempo que una película no me emocionaba tanto como esta, es simplemente emocionante el ver desde la perspectiva propuesta como vuelan los aviones, los sonidos, y simplemente el guion esta bien estructurado, no hay partes que se sientan que están puestas ahí solo por relleno, la mayoría pareciera ser coherente, muy buena película la verdad.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,rom1174,"Jul 21, 2022","отличная игра актеров, сьемки превосходные",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,MatiasL,"Jul 20, 2022","I love this movie soooooooo much, I love the first one and I love Tom Cruise and this movie is freaking awsome",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2118553246831191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890717642325917,0.0,0.0,0.0,0.0,0.0,0.2642347884051759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20890529149039352,0.21972245865308224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,TheGreenRoom,"Jul 19, 2022","To be fair, this movie does one thing extremely well. The jet flying sequences in this movie is top notch cinema, and it was extremely real and authentic without use of CGI. However, the greatness of the jet flying cannot overcome the ridiculousness of everything else in the movie. The dialogue was weird and cringe. Nothing about it seemed real and authentic unlike the jet flying. The love story was completely useless, and the plot is nonsense. It made me feel like the protagonists were the bad guys. Why would I root for someone who is going to other countries and dropping bombs on them unprovoked? This movie is nothing but a military propaganda film. Huge action and explosions with a weak plot and no substance. That's Hollywood for you.",27.331300737432898,0.0,0.0,0.0,0.1412343970637726,0.0,0.0,0.0,0.0,0.0,0.23502417978019444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23988323207697537,0.0,0.0,0.19949017127421542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2284199655459179,0.0,0.0,0.0,0.0,0.0,0.0,0.23053928522786568,0.0,0.14508868535776873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23053928522786568,0.0,0.0,0.17178491786328542,0.0,0.0,0.0,0.20763478008833636,0.0,0.0,0.0,0.0,0.0,0.36957390024697667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430832608870032,0.0,0.4182203440389857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22248859241877197,0.0,0.0,0.0,0.0,0.1694690554368312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,TheWaffle,"Jul 18, 2022","Sometimes it just feels like I watched an entirely different movie than everyone else. The characters were paper thin, the dialogue was barebones, and the film was obsessed with callbacks to the original. I couldn't take the plot seriously, the mission they're training for is psychotically suicidal, and I couldn't even enjoy the aerial sequences since they ignored the laws of physics and just followed Anime-logic. I dunno, I must've just seen a different movie than everyone else.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708854344442515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19060721653488497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5966752970932786,0.22567883192168878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3057554502782546,0.24275997903045854,0.0,0.0,0.0,0.0,0.0,0.0,0.19889176569775954,0.0,0.2829986506759071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2332865287508711,0.0,0.29228972064316744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672391555163785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Vadertime,"Jul 18, 2022","I remember seeing the first Topgun movie some 30 years ago. My wife and I caught it at the discount theater since it was already several weeks into it's run back then. We liked it, but I have never seen it again and it's not in my DVD collection. This one, Maverick, will definitely be in my DVD collection and after watching it this weekend in the theater, I may go watch it again in the theater. After the first 15 minutes, this movie is a rollercoaster ride with edge-of-your-seat thrills. In the 36 hours since I saw the movie, I continue to re-run it in my head. This one is so much better than the original, even with Tom Cruise in his late 50s when he made the movie - he's 60 now. I'm a few years older than him and I did not want to see an old  Tom Cruise in a Topgun movie, but I was very pleasantly surprised. Go see it. You will love it.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14377990110530747,0.1856532051625679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2363658444020437,0.18747639052841208,0.17747688037643108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16562814581685978,0.0,0.0,0.0,0.12640759360420095,0.0,0.368506662360286,0.0,0.0,0.0,0.0,0.0,0.19341875907465686,0.12076610163000466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1416504325415422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5569596154877036,0.0,0.0,0.23307450826189433,0.24514316338902553,0.0,0.0,0.14028312020198447,0.17747688037643108,0.0,0.0,0.0,0.0,0.3086694551425439
9,s33c33,"Jul 17, 2022",watch in imax. you will need the full sound experience. some friends even watched the movie twice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4747612751872733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519198128032645,0.0,0.0,0.5384974336299563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384974336299563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39056242823485976,0.0,0.0,0.0,0.0,0.0,0.0
10,Jadericka,"Jul 16, 2022",[SPOILER ALERT: This review contains spoilers.],0.0,0.0,0.0,0.0,0.0,0.0,0.33795389754745475,0.33795389754745475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33795389754745475,0.33795389754745475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3115359689971406,0.33795389754745475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32516603781236797,0.33795389754745475,0.3345674321707436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,DominArsen,"Jul 15, 2022","Le choc de vitesse ! Un film à voir ! Un scénario basique comme le premier. Une Manière de filmer juste folle des sensations ressenti en somme un très bon film bravo !
The shock of speed! A must-see movie ! A basic scenario like the first. A way of filming just crazy about the sensations felt in short a very good film bravo!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7785321074273004,0.0,0.0,0.0,0.25429799280701526,0.0,0.0,0.0,0.0,0.0,0.0,0.27079007170447134,0.30726051862359155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16525820437566346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662973180452047,0.0,0.0,0.0,0.0
10,rodrguinho_mend,"Jul 14, 2022","Ótimo filme pois não perdeu essência, filme para ver em família sem lacração.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,web0rama,"Jul 13, 2022",Nothing special but very entertaining and worth a trip to the theater. A great example of how to do a reboot.  The worst part of the whole thing was the cringey intro by Mr. Cruise.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38548933912252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37116209327214145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6055640699285239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5890066444042231,0.0,0.0
10,jr_restless,"Jul 13, 2022","Best Tom Cruise film I have ever seen. Topnotch acting, great story and amazing cinematography.",0.0,0.0,0.0,0.35882264455233615,0.0,0.0,0.0,0.0,0.34283747483083593,0.0,0.0,0.2694247804294538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4131296117173189,0.0,0.0,0.25782241329622835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25248380610838195,0.0,0.0,0.0,0.0,0.24824008578117285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30901805169612934,0.0,0.0,0.0,0.0,0.0,0.0,0.2949106060805067,0.0,0.0,0.0,0.25423229972136246,0.2673965104726599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,fidivo,"Jul 13, 2022","muita ação! Jovens assistam o top gun 1 antes desse filme, experiência será melhor.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660006779090512,0.0,0.0,0.0,0.0,0.0,0.5000428240271665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,alanditsch,"Jul 13, 2022",Very fresh and remarkable emotional depth make this a masterpiece. The themes and positive depiction of the USA make this another piece of concerning patriotism.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,radu1006,"Jul 13, 2022","Great old style movie without any political correctness inserts.
Nice pace and good music combined with the right amount of details made the movie of the year. Great for all ages and families as well.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2368000445387604,0.47518475674191035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30777396018418846,0.0,0.3914471368332664,0.0,0.0,0.0,0.40385468930896357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3839772708256491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3995401854339546,0.0
10,HellsbellsXCII,"Jul 12, 2022","Great movie, sadly those kind of movies are rare nowadays, everything is about sjw political propaganda. Go watch this movie if you want to forget about all of this and have fun.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44631954482219577,0.0,0.3150599719871265,0.48730681023790645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40812443538319876,0.3829343103807559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38841203615914915,0.0,0.0,0.0,0.0,0.0,0.0
7,Nothing746,"Jul 12, 2022","I just really liked it. It is a really likable movie, I think. No matter how old are you, you can still like it. Didn't you still like this movie, just like it. I liked it. :D",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2752126827579817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36146354764534694,0.6152190684869856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205945604103208,0.0,0.0,0.0,0.0,0.0,0.2894596658029236,0.0,0.0,0.0,0.0,0.0,0.45923566755926576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26788304196949997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,VladyslavPelin,"Jul 12, 2022",Like Ford vs Ferrari. Very immersive. Showing that people can develop a perfect skills.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6205023979757819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7842045486391317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Gavolc260,"Jul 11, 2022","Positive points: Pretty enjoyable movie, in general good story, amazing sound in cinema, incredible action sequences.
Negative points: Predictable, like every action movie, not the best ending (Spoiler: Maverick should have died).",0.0,0.0,0.0,0.0,0.3866576479376496,0.0,0.0,0.0,0.2696773262579746,0.0,0.0,0.2119306077893264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27307228980748205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19461545836332855,0.0,0.0,0.0,0.0,0.0,0.31557389572450806,0.0,0.23514793022477481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21691783185026828,0.0,0.2529457730897444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30455369805825844,0.33191026473467833,0.3126728631839723,0.0,0.0,0.23197785998205747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Maveriic,"Jul 11, 2022",What a great sequel. Amazing action and good amount of realism. Good to see a movie without WOKE!!!!,0.0,0.0,0.0,0.0,0.28347630077077474,0.0,0.0,0.0,0.39542541706916606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707257622230336,0.2863177063760037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18544604622083452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272174520961568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4627231405195494,0.0,0.0,0.0
9,Lukkop,"Jul 9, 2022","Some things were played much more safely, probably because of fear of the inevitable backlash from Twitter. On the other hand, they didn't go fully woke, which is not an obvious thing these times. Nevertheless, it is still a damn cool ""feel good"" movie. When I left the cinema, I was in a beautiful mood. The only sad thing was the thought, that I couldn't fly planes by myself.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41779396806453056,0.0,0.0,0.0,0.0,0.0,0.0,0.48282039237769675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48282039237769675,0.0,0.0,0.0,0.0,0.0,0.29775692236526824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193500443268739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48282039237769675,0.0,0.0,0.0
10,Mencz_olivia,"Jul 9, 2022","Best movie I’ve ever seen. I’m not a fan of movies, but I could easily watch this movie every damn day! I’m even creating accounts just to give this movie reviews!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23882154931213728,0.3523465458452717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3625337992576786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2335323051722045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4275614224725365,0.2674477426738855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2739175281273416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31378360889435325,0.3625337992576786,0.27127347819745645,0.0,0.0,0.0,0.0,0.0,0.0
10,jjgoodway,"Jul 9, 2022","It wasn't a sequel that I thought I needed, but it was indeed needed. It's just a great movie that doesn't try to inject politics or messaging into the ****'s just something to sit back, watch, and enjoy. Simply the best movie I have seen in years and I didn't expect that to be the case. Go see it!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21744036571923983,0.32080171160925103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3237781650019793,0.0,0.33341793475000253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20034317167261143,0.309873042027423,0.0,0.0,0.0,0.0,0.42524931263663474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595218405754976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24939427645649379,0.22896167690545977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24698694267363344,0.0,0.0,0.0,0.0,0.0,0.27172665147675656
